,id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,screen,call,sms,circumplex.valence
402,AS14.12,31/03/2014,0.07254649,5.207039604,24.855,6.425,5.52,11.03,,9.5114,67.269,13.75886957,,,,19.31916418,1,,0.4
403,AS14.12,01/04/2014,0.140792155,4.450254144,23.10556061,16.23227273,18.45933333,3.766,,8.9292,42.40696,17.01975,,,,35.09563043,2,,0.75
404,AS14.12,02/04/2014,0.147060227,4.167145251,19.59965517,7.088333333,9.022,,12.117,12.96316667,37.01835556,12.855,,,,27.34936842,3,,0.333333333
405,AS14.12,03/04/2014,0.15734127,4.670273109,27.41647273,10.28163636,10.779,,4.514,8.126,53.31597778,23.7075,,,,33.49451451,3,,0
406,AS14.12,04/04/2014,0.13877989,4.990222222,27.06421739,,,,7.7635,9.1,45.42236,25.02273684,,,,37.57930951,8,3,0.666666667
407,AS14.12,05/04/2014,0.150298313,4.875605634,19.31272727,6.882928571,13.20366667,4.009,,7.14125,49.32343333,30.58342857,,,,25.39246155,3,1,0.4
408,AS14.12,06/04/2014,0.087211119,5.155580247,23.71157143,2.59,,,,7.869,79.428,20.7426,,,,25.02255884,,,0.75
409,AS14.12,07/04/2014,0.125655119,4.634662162,19.81274074,8.795333333,9.8758,36.11266667,5.036,9.956,73.34976923,41.43083333,,4.766444444,,31.679475,,,1
410,AS14.12,08/04/2014,0.117654972,5.244909953,28.68382051,10.29786667,12.6655,,8.165,8.9166,41.08696226,11.7344,,,,30.37423968,2,,0.25
411,AS14.12,09/04/2014,0.165516729,5.213195745,28.05293103,15.26515385,12.706,59.93766667,,8.202,45.9026,10.97816667,,5.798666667,,30.07144627,,,-0.5
412,AS14.12,10/04/2014,0.133820783,4.876880829,19.60325,6.218285714,,5.149,,9.355333333,48.86454386,,,,,30.42390909,,,0.6
413,AS14.12,11/04/2014,0.071510683,4.753191919,18.79944444,6.129,,,,9.1106,52.8396,20.05333333,,,,36.68501446,2,,1
414,AS14.12,12/04/2014,0.084032014,5.318390947,24.75968,12.64723077,,,11.059,8.60025,46.04726667,22.80541667,,4.022666667,,31.53574167,,,0.8
415,AS14.12,13/04/2014,0.095383325,5.057706468,24.97645455,12.63212,,,,14.0124,49.65770455,26.016,,5.019,,29.89359002,3,,0
416,AS14.12,14/04/2014,0.087424186,4.812796791,24.19647222,11.18211111,7.360333333,,,7.56875,54.84612195,,,5.0545,,36.20192222,1,,0.8
417,AS14.12,15/04/2014,0.120050497,5.560285714,30.33163043,15.645,6.720333333,,12.796,8.890666667,48.48013559,,,5.128,,32.3545,6,,1
418,AS14.12,16/04/2014,0.198099233,4.966773504,25.35367442,10.91583333,,,,12.5968,55.41633333,32.283,,,,24.16143264,3,2,1
419,AS14.12,17/04/2014,0.131061636,5.016619792,31.30727778,,16.58933333,,5.727,9.962,43.87206522,20.15869231,,5.022,,32.99639047,2,,0.8
420,AS14.12,18/04/2014,0.079979123,4.176422764,26.31283333,8.933809524,4.632,,,10.8596,48.72308696,29.759875,,4.026,,33.29625,,,0.8
421,AS14.12,19/04/2014,0.167165226,5.258109589,20.30919355,15.353875,,,,11.9966,43.78321951,31.00866667,,,,24.70452714,4,2,0.4
422,AS14.12,20/04/2014,0.220267265,4.925707031,16.80876923,17.614125,,110.0828,7.5475,10.2642,46.62641176,17.2234,,2.380666667,,28.70055484,,,1
423,AS14.12,21/04/2014,0.070230909,4.533017544,25.644,30.641,,61.195,,11.3775,50.18713636,20.81275,,3.038,,36.4667451,1,,0.75
424,AS14.12,22/04/2014,0.164627065,4.834969072,29.38584483,15.16089474,11.71766667,,,11.6278,43.33424615,17.773625,,4.156,,35.61961765,2,,1
425,AS14.12,23/04/2014,0.114493887,4.775960674,28.74531579,9.077944444,,,,7.9852,57.96589744,32.06275,,,,35.80968686,6,,0.8
426,AS14.12,24/04/2014,0.0852228,4.018203297,17.01658824,15.89572727,10.6322,,11.3945,8.2688,53.77245614,24.367125,,,,32.16165216,1,,0.6
427,AS14.12,25/04/2014,0.134678702,5.265662338,23.27031818,32.124,8.5285,,,9.2496,39.30210526,38.24633333,,9.10575,44.409,23.77587001,3,1,0.2
428,AS14.12,26/04/2014,0.332577106,5.449832061,24.43625,22.39566667,,,,8.493,56.2682,21.25288235,,,22.066,23.25694804,6,,1
429,AS14.12,27/04/2014,0.193479491,5.476321739,20.76822222,6.821666667,,,15.093,13.5306,74.3894,31.66338889,,,,27.20989854,1,,0.75
430,AS14.12,28/04/2014,0.085397687,4.530891473,31.94263158,26.3935,7.521,,,8.8878,62.19983333,32.09975,,,,30.73168421,2,8,1
431,AS14.12,29/04/2014,0.079197637,4.905526316,21.51336667,4.008,,,,9.7408,40.75021053,,,,,33.415,4,,1
432,AS14.12,30/04/2014,0.121993193,5.493704142,30.04543478,9.717636364,,,,7.3086,50.57973333,25.06952632,,4.11,,31.42268817,2,,0.666666667
433,AS14.12,01/05/2014,0.095570039,4.698883333,22.07888095,16.31425,10.14241667,90.8055,7.402333333,10.07333333,62.9525,15.83077778,,2.524,,35.59220732,,2,0.5
434,AS14.12,02/05/2014,0.130999543,5.208280899,28.4358,12.99926667,8.488111111,,9.3405,9.0026,45.83811905,14.02766667,,4.063,,35.19497467,1,,0.5
435,AS14.12,03/05/2014,0.085140097,6.170114754,19.69908333,12.778,17.38366667,,,9.5386,38.02191429,1.026,,7.558,,29.08686208,1,1,0.2
436,AS14.12,04/05/2014,0.114598723,4.831336207,30.57333333,9.934277778,,,,8.8382,57.25029167,,,,,27.75725426,,,-0.2
437,AS14.12,05/05/2014,0.032041855,4.416857143,43.85066667,,,,,12.047,36.43255556,,,,,17.18418334,2,,0.333333333
438,AS14.13,13/03/2014,,7.169666667,32.3918,3.038,,,,9.5114,174.092,,,,,39.61958333,1,,1
439,AS14.13,14/03/2014,,5.986808824,20.25277895,33.804,,,,14.89916667,36.11530769,23.11021875,,,,27.80279504,,3,1.4
440,AS14.13,15/03/2014,,6.639114286,21.04235385,11.3795,,,,11.3463913,28.2539,,,,,22.67167825,,3,0.4
441,AS14.13,16/03/2014,,4.441090909,28.90857143,,,,,7.742076923,25.00642857,,23.663,,,38.42471428,,,0.2
442,AS14.13,17/03/2014,,4.728517241,17.11803333,,,,,6.138388889,21.454,35.30033333,,6.259,,19.22978259,,,0.8
443,AS14.13,18/03/2014,,4.466342105,17.96852778,,,,,5.708,18.94281818,,,,,18.44169998,,,0.8
444,AS14.13,19/03/2014,,5.270636364,21.03408036,,,,,6.805428571,18.407,,,,,34.21760713,,,1.2
445,AS14.13,20/03/2014,0.287517396,5.721354839,20.58211735,11.2829,,,,8.605636364,26.635,,,,,30.72123699,,,0.2
446,AS14.13,21/03/2014,0.084648712,4.026818182,22.78847712,3.2565,,,,7.896111111,10.1743125,23.503,,,,38.96835771,,2,0.6
447,AS14.13,22/03/2014,0.0939735,8.572030303,21.59282635,13.24805263,,,,12.82963636,38.51923529,,,,,42.87758394,,,1.6
448,AS14.13,23/03/2014,0.119162634,9.910181818,15.87686331,7.8138,,,,10.50288889,49.8266,,19.359,,,35.88389131,,2,1
449,AS14.13,24/03/2014,0.307412986,5.711111111,20.14145882,4.466166667,,,,10.88,26.57757143,,,,,34.65464706,2,,1.8
450,AS14.13,25/03/2014,0.098568485,3.4136,24.51909346,9.0655,,,,8.230882353,29.33561538,14.1408,,25.496,,32.74028865,,,1.8
451,AS14.13,26/03/2014,0.303655124,5.484585366,20.03989714,16.938,,,,7.620090909,30.551125,,,,,26.8515944,1,1,1
452,AS14.13,27/03/2014,0.10809413,8.8625,17.68970833,8.66725,,,,8.635125,23.69928571,,,,,30.8440693,,1,1
453,AS14.13,28/03/2014,0.33558374,5.458575,19.78726582,12.068875,,,3.0705,8.656,42.96054902,18.78678571,,,,19.15731944,,,1.2
454,AS14.13,29/03/2014,0.370085378,4.624818182,22.16,12.48566667,,,,10.583625,24.07737037,,,,,36.77975612,,,1
455,AS14.13,30/03/2014,0.11063152,9.100666667,20.38382036,18.36571429,,,,10.5597,15.81916667,,,,,37.66181197,,,0.8
456,AS14.13,31/03/2014,0.292226891,5.277818182,16.30613077,8.69375,,,,7.455,40.37783333,,,,,24.87908887,1,,0.6
457,AS14.13,01/04/2014,0.438748347,5.649708861,15.64731579,3.7685,,,,8.3096,14.09271429,,6.7595,,,18.60690854,3,3,1
458,AS14.13,02/04/2014,0.371207945,6.425416667,19.86091852,7.340142857,,,,9.631,15.2378,,,,,28.87116743,,,1
459,AS14.13,03/04/2014,0.303966145,5.118692308,18.32361682,,,,,7.945583333,11.85366667,,,,,26.97463492,3,7,1.4
460,AS14.13,04/04/2014,0.196742259,4.24354,21.94858209,6.0555,,,,8.190857143,9.979666667,,,,,26.71261747,,3,1
461,AS14.13,05/04/2014,0.156461272,2.687,20.03188725,3.1216,,,,7.124181818,27.516,,,,,35.06766917,,,0.8
462,AS14.13,06/04/2014,0.320321023,5.12565,16.11163359,8.879,,,,8.255357143,15.50173684,35.005,52.81175,,,26.85650942,,,0.75
463,AS14.13,07/04/2014,0.308004657,6.626454545,17.11195139,11.204,,,,14.37033333,48.93193333,,,,,38.39489908,1,1,1
464,AS14.13,08/04/2014,0.124335515,5.350821429,21.87350249,18.435,,,,6.683769231,17.58911111,,,24.576,,33.34475884,2,,1.4
465,AS14.13,09/04/2014,0.190265148,5.426028571,24.08404641,2.601,,,,8.613,17.49116667,,,13.31133333,,37.22228123,4,,1.2
466,AS14.13,10/04/2014,0.309211405,6.950529412,18.41258696,,,,15.069,5.500153846,6.848666667,,,,,33.32637167,1,,1
467,AS14.13,11/04/2014,0.468707763,5.178222222,17.61551786,,,,,9.293777778,25.0074,,,,,22.72210869,1,,1.2
468,AS14.13,12/04/2014,0.095499195,5.23464,17.52146497,,,,5.032,13.018,18.20783333,,,,,34.05086458,4,6,1
469,AS14.13,13/04/2014,0.151340679,4.445666667,22.96141954,,,,,9.701454545,15.6511,,,,,37.69925548,,2,0.8
470,AS14.13,14/04/2014,0.261018543,7.930782609,19.09276166,,,,,6.286818182,11.89838889,,28.388,,,24.02900637,,,1
471,AS14.13,15/04/2014,0.369934555,5.625507692,18.79654023,,,,,4.373222222,59.603,,,,,25.59181383,2,1,0.2
472,AS14.13,16/04/2014,0.338282828,6.429027778,17.66354091,,,,13.99,10.60264286,25.28781818,,,,,26.63865079,2,,0.75
473,AS14.13,17/04/2014,0.041411053,4.935,18.5369187,,,,4.171,9.744,29.12754545,,,,,40.63332858,2,1,1
474,AS14.13,18/04/2014,0.118181818,10.0142,8.964762712,,,,,5.221125,11.09366667,,,,,14.31391893,,,-1
475,AS14.13,19/04/2014,0.240850592,10.46371429,20.68781481,1.744,,,5.61275,11.27914286,27.54342857,15.463,,,,36.08970001,1,,1
476,AS14.13,20/04/2014,0.262184874,4.42475,16.57671698,5.725,,,15.035,6.74675,25.11814286,,,,,24.67161251,,,0.6
477,AS14.13,21/04/2014,0.157101768,5.9617,22.158125,,,,,9.8975,13.9592,21.873,,,,35.86954737,,,1
478,AS14.13,22/04/2014,0.271035265,5.910775,12.84326154,,,,,7.0756,15.47890625,,,,,18.46951539,,1,0.75
479,AS14.13,23/04/2014,0.438573349,6.70125,12.77320482,,,,,6.956857143,17.01494444,70.989,,,,20.51383648,3,2,1
480,AS14.13,24/04/2014,0.437810107,6.337551724,19.24045,,,,,11.27228571,32.90266667,,,,,24.1196154,2,,1
481,AS14.13,25/04/2014,0.440568844,6.395192308,16.48834343,,,,,13.7385,35.51735484,,15.71457895,,,24.67428735,,,1.25
482,AS14.13,26/04/2014,0.169494767,4.895466667,27.53890909,,,,,11.63257143,32.06969231,7.487733333,,,,31.07770128,,,1.6
483,AS14.13,27/04/2014,0.264934673,8.7459,25.02394606,,,,8.2165,12.91042857,58.59528571,45.94316667,,16.106,,52.70153488,,,1.5
484,AS14.13,28/04/2014,0.29876844,10.6976,28.91378571,,,,16.323,12.06385714,49.57454545,41.42875,,,,60.97270422,,,1
485,AS14.13,29/04/2014,0.325002877,9.7879,21.33045946,,,,7.579,6.389809524,20.62977778,33.74518182,,,,34.09524812,,,1.25
486,AS14.13,30/04/2014,0.293671412,9.743571429,23.72517647,,,,,17.45527273,24.664,19.6085,,,,35.92544777,,,1
487,AS14.13,01/05/2014,0.146777631,9.103125,22.11069935,,,,2.0425,11.6498,28.686375,35.899,28.538,,,36.86693518,,,2
488,AS14.13,02/05/2014,0.223843229,5.481541667,24.6581194,,,,3.505375,8.9568,23.27630769,34.85085714,,,,31.16821101,,,0.8
489,AS14.13,03/05/2014,,3.222909091,1.095,,,,,,9.862285714,,,,,4.627133338,,,1
490,AS14.13,04/05/2014,,,,,,,,,,,,,,,,,1
491,AS14.14,20/03/2014,,,,,,,,,,,,,,,1,,0.666666667
492,AS14.14,21/03/2014,0.173385566,5.673980843,30.91691837,11.164375,32.677,,,11.15783333,37.5679375,63.638,,,,26.25864242,9,,0.4
493,AS14.14,22/03/2014,0.096000467,5.896459559,35.38502632,8.472833333,16.0735,,,12.79704762,32.11926923,,,4.044333333,,32.32045614,,,0
494,AS14.14,23/03/2014,0.066436653,6.130028037,28.75901923,11.77857895,5.044,,,19.591,24.14842857,,,,,26.46317792,,,0.2
495,AS14.14,24/03/2014,0.08183478,5.042325243,32.69861224,12.16766667,12.14685714,,,9.604166667,38.02468,42.0058,,,,36.62857387,,,0.25
496,AS14.14,25/03/2014,0.086944096,4.494099656,31.13722222,,32.222,,,11.82883333,31.49591667,37.48903226,,,,35.80181457,1,1,0
497,AS14.14,26/03/2014,0.136183362,4.462988722,31.95080583,12.56985714,6.048,,,14.15011538,27.18488889,17.36483333,,,,38.31913298,1,1,1
498,AS14.14,27/03/2014,0.080246866,4.85121645,30.8805,,13.4082,,,14.099,29.85757576,1.008,,,,38.71207098,1,,0.8
499,AS14.14,28/03/2014,0.069683999,4.501277273,32.61475962,16.337,4.009,,,13.2582,24.43304545,,4.612666667,,,38.97999393,1,,0.6
500,AS14.14,29/03/2014,0.165642871,5.624653333,27.951,5.725,6.749111111,,,8.357,69.03475,,,,,27.44377048,1,1,1.25
501,AS14.14,30/03/2014,0.009551822,5.3451,16.17452632,,,,,6.0715,,,,,,26.39737779,1,,1
502,AS14.14,31/03/2014,0.046555176,6.049342857,31.99263158,,,,,7.8674,,,,,,36.59126315,4,2,0.75
503,AS14.14,01/04/2014,0.052005567,6.9482,11.89,,,,,8.0404,32.446,,,,,20.51828571,,,0.4
504,AS14.14,02/04/2014,0.063487503,8.426081081,32.1526,,,,,7.0335,35.866,,,,,24.37103122,,,1
505,AS14.14,03/04/2014,0.069387094,7.34312766,33.99981818,,8.059,,,11.31766667,46.582,,,,,30.65334208,,,1
506,AS14.14,04/04/2014,0.003819444,9.272076923,18.144,,,,,7.86825,,,,,,30.75409997,,,1
507,AS14.14,05/04/2014,0.016678437,7.49023913,26.3904,,,,3.011,13.3394,19.82,,,,,23.01473531,,,0.6
508,AS14.14,06/04/2014,0.029015236,7.318926829,24.92783333,,,,,8.9448,18.27916667,,,,,21.86205264,1,,1
509,AS14.14,07/04/2014,0.008827357,4.181269231,17.77116667,,,,,9.6792,44.648,,,,,28.96652632,,1,1
510,AS14.14,08/04/2014,0.039592087,6.191866667,22.494,,,,,9.4816,,,,,,18.86904164,1,,0.8
511,AS14.14,09/04/2014,0.117086835,6.083142857,23.79657143,,,,,7.603,13.054,,,,,38.34531582,,,1
512,AS14.14,10/04/2014,0.052010804,7.989863636,18.882,,,,,7.721666667,29.299,,,,,19.7612727,,,1
513,AS14.14,11/04/2014,0.026137955,7.256470588,19.197,,,,,12.3246,22.14066667,,,,,23.03925001,2,,1
514,AS14.14,12/04/2014,0.063681822,9.093142857,,,,,,11.1195,,,,,,19.3311667,,,1
515,AS14.14,13/04/2014,0,14.8475,,,,,,,,,,,,14.86149991,,,
516,AS14.14,14/04/2014,0.006666667,5.943545455,40.208,,,,,13.19875,,,,,,29.79800001,,,1
517,AS14.14,15/04/2014,0.001807996,8.0085,52.448,,,,,5.6786,5.162,,,,,20.11262499,,,0.333333333
518,AS14.14,16/04/2014,0.058520075,8.461481481,13.135,,,,,13.816,,,,,,24.7662,,,0.25
519,AS14.14,17/04/2014,0.053160014,7.167894737,16.80366667,,,,13.136,11.80425,18.177,,,,,32.05635999,,1,0.4
520,AS14.14,18/04/2014,0.020833333,7.070833333,19.6065,,,,,14.21,,,,,,35.56833339,,,0
521,AS14.14,19/04/2014,0.001739029,6.3496875,15.6214,,,,,12.0945,,,,,,25.89860003,,1,1
522,AS14.14,20/04/2014,0.007997782,6.690217391,18.095,,,169.699,,12.60075,,,,,,27.5536364,,1,0.5
523,AS14.14,21/04/2014,0.042127838,7.626956522,19.12533333,,,,,8.30025,18.149,,,,,19.52881248,1,,1
524,AS14.14,22/04/2014,0.007632546,6.867916667,17.79325,,,,,8.4628,6.122,,,,,19.87280001,1,1,0.6
525,AS14.14,23/04/2014,0.0446663,7.5845,12.69575,,,,,15.46066667,14.192,47.435,,,,28.58800001,,,0.333333333
526,AS14.14,24/04/2014,0.064705882,7.15373913,18.9125,,,,,16.636,,23.5665,,,,34.45627778,,,1
527,AS14.14,25/04/2014,0.005905696,6.157916667,19.92977778,,,,,14.6872,,,,,,32.46614997,,,1.4
528,AS14.14,26/04/2014,0.133497537,7.902875,29.208,,,,,15.087,,,,,,26.35128576,,1,1
529,AS14.14,27/04/2014,0.003125,7.574166667,32.5406,,,,,14.16966667,,,,,,73.19016667,,,1
530,AS14.14,28/04/2014,0,14.0115,,,,,,,,,,,,18.8660001,1,,
531,AS14.14,29/04/2014,0.003703704,6.643083333,13.6215,,,,,4.567,,,,,,28.41849999,,,
532,AS14.14,30/04/2014,0.056746032,8.5536,8.086,,,,,9.246,,,,,,19.11533335,,,1
533,AS14.14,01/05/2014,0.082964071,6.220545455,,,,,,10.23666667,,,,,,13.99128573,,,0.5
534,AS14.14,02/05/2014,0.0125,7.594043478,7.036,,,,,12.8495,,,,,,22.17446155,,,1
535,AS14.14,03/05/2014,0.003819444,7.983769231,19.58,,,,,13.2584,21.135,,,,,34.70970001,,,1
536,AS14.14,04/05/2014,0.000694444,8.767647059,14.7565,,,,,10.9052,31.135,,,,,23.60920003,,,0.8
537,AS14.14,05/05/2014,0.006493506,7.952142857,17.38628571,,,,,7.563,,,,,,39.96620007,,,1
538,AS14.15,14/03/2014,,7.81825,35.161,,,,,,,,,,,81.01533341,5,1,0.5
539,AS14.15,15/03/2014,,6.738833333,41.44833333,,,,,,,,,,,55.00566673,8,,0.5
540,AS14.15,16/03/2014,,,,,,,,,,,,,,,1,,0.333333333
541,AS14.15,17/03/2014,0,3.322,,,,,,,,,,,,0.694999933,8,,0
542,AS14.15,18/03/2014,0.118737145,8.497977778,47.8041,5.019,,,,,,47.276,,17.082,,50.6635,7,,1.2
543,AS14.15,19/03/2014,,,,,,,,,,,,,,,5,,1.2
544,AS14.15,20/03/2014,0.029761905,5.821875,44.46825,,,,,,,,,,,69.35349997,5,7,1
545,AS14.15,21/03/2014,0.069223986,6.6705,21.69111111,,,,3.01,7.0585,,,,,,63.08615384,5,,0.8
546,AS14.15,22/03/2014,0.071059193,7.097857143,40.255,,,,,22.17,,,,,,51.22757149,,,1
547,AS14.15,23/03/2014,0.144927536,7.39775,,,,,,10.102,,,,,,9.789500117,,,1
548,AS14.15,24/03/2014,0,7.101714286,12.73566667,,,,,8.046,,,,,,54.43249997,,,0.8
549,AS14.15,25/03/2014,0.004310345,4.929818182,32.712625,,,,,,,,,,,75.13385718,1,,1
550,AS14.15,26/03/2014,0.226851852,4.987632653,29.88947619,,,,,17.07266667,,62.299,,,,48.76899995,7,3,0.8
551,AS14.15,27/03/2014,0,,,,,,,,,,,,,0.462000132,12,,1
552,AS14.15,28/03/2014,0.042063492,4.90175,24.378,,,,,7.021,,,,16.07633333,,85.11700003,8,,1
553,AS14.15,29/03/2014,0.325952381,6.178777778,3.016,,,,9.039,10.032,49.613,,,,,48.67549992,10,,0.8
554,AS14.15,30/03/2014,0.252876984,5.722210526,47.07225,,,,,,155.979,,,,,62.66666671,5,,1
555,AS14.15,31/03/2014,0,,,,,,,,,,,,,,12,7,1
556,AS14.15,01/04/2014,0.271825397,4.194789474,14.3159,,,,,,,,,,,41.04266667,1,4,1
557,AS14.15,02/04/2014,0.189484127,3.429,34.824125,,,,9.064,8.031,14.121,,,,,45.0958333,7,1,1
558,AS14.15,03/04/2014,0,,,,,,,,,,,,,,2,,1
559,AS14.15,04/04/2014,0.163380243,7.605421053,23.616375,,,,,,47.184,,,,,48.65175001,2,,1
560,AS14.15,05/04/2014,0.138157895,8.467333333,,,,,,,,,,,,8.471333424,4,,1
561,AS14.15,06/04/2014,0.006578947,4.6355,28.31857143,,,,,,,,,,,82.83300002,5,1,0
562,AS14.15,07/04/2014,0.106758373,4.8502,30.10685714,,,,,9.099,,,,,,37.49000001,4,1,0.4
563,AS14.15,08/04/2014,0,,,,,,,,,,,,,,1,3,0.6
564,AS14.15,09/04/2014,0.00877193,,,,,,,,,,,,,,4,,1
565,AS14.15,10/04/2014,0.007894737,7.2446,36.891,,,,,,,,,,,77.6503334,1,,1
566,AS14.15,11/04/2014,0.035714286,4.3035,13.817,,,,,11.077,,,,,,70.95924997,1,,0.8
567,AS14.15,12/04/2014,0.097098214,5.982916667,47.23583333,,,,,,,,,,,72.13566661,5,1,1
568,AS14.15,13/04/2014,0,,,,,,,,,,,,,,21,2,1
569,AS14.15,14/04/2014,0.084876543,4.09368,32.77342857,,,,8.066,6.016,54.6155,64.96,,,,52.70000005,1,,1
570,AS14.15,15/04/2014,0,,,,,,,,,,,,,,1,,1
571,AS14.15,16/04/2014,0.123900463,3.21955,29.657,,,,,5.033,,,23.129,,,43.81109088,,,1
572,AS14.15,17/04/2014,0.091145833,5.551266667,32.164,,,,10.038,8.5895,31.68,,,,,58.38263633,2,,0
573,AS14.15,18/04/2014,0.26051374,3.85725,22.24942857,8.058,,,4.710333333,10.049,,103.633,,,,30.02599993,,,0
574,AS14.15,19/04/2014,0.03125,5.5358,15.068,,,,,5.029,,,,,,71.49400002,,,0.8
575,AS14.15,20/04/2014,,,,,,,,,,,,,,,,,1
576,AS14.15,21/04/2014,0.03125,3.946421053,42.33033333,,,,6.026,11.09525,170.724,,,,,65.56733334,,,1
577,AS14.15,22/04/2014,,,,,,,,,,,,,,,3,,1
578,AS14.15,23/04/2014,0.28125,3.708571429,34.15833333,,,,,,,,,,,95.24049985,2,,1
579,AS14.15,24/04/2014,0.0625,3.4418,38.564,,,,,3.517,12.082,,,,,70.00700005,,12,1
580,AS14.15,25/04/2014,0,11.034,17.099,,,,,,,,,,,72.01900005,7,4,1
581,AS14.15,26/04/2014,0.013888889,2.368666667,22.732,,,,,14.1365,,,,,,88.16600013,3,,0
582,AS14.15,27/04/2014,0.149305556,7.29,37.42628571,,,,,9.069,,,,,,,3,,0.6
583,AS14.15,28/04/2014,0.07,4.3396,39.24633333,,10.5375,,,14.0815,,,,,,134.7920001,,,0.4
584,AS14.15,29/04/2014,0.04,4.973333333,40.2,,,,,,,,,,,18.38466668,1,,0.333333333
585,AS14.15,30/04/2014,0.136363636,10.06266667,,,,,,,,,,,,,1,,-0.4
586,AS14.15,01/05/2014,0,,,,,,,,,,,,,59.66700006,,,0
587,AS14.15,02/05/2014,0,,,,,,,,,,,,,,3,,0.5
588,AS14.15,03/05/2014,0.071428571,4.420153846,27.281,,,,,15.069,14.115,,,,,53.39520001,3,1,0.2
589,AS14.15,04/05/2014,,,,,,,,,,,,,,,1,,0.6
590,AS14.15,05/05/2014,0,6.685333333,,,,,,,,,,,,86.05599988,12,,0.75
591,AS14.15,06/05/2014,0.3436853,3.927814815,26.32475,,,,,,18.45533333,23.103,,,,69.77574998,1,2,
592,AS14.15,07/05/2014,0,,,,,,,,,,,,,,,,0.6
593,AS14.15,08/05/2014,,,,,,,,,,,,,,,,,1
594,AS14.16,13/03/2014,,4.9139,11.3612,,,,,,,,,,,22.9232222,5,,1.5
595,AS14.16,14/03/2014,,3.321333333,6.877,,,,,29.064,,,,,,46.04099989,1,3,0.75
596,AS14.16,15/03/2014,,3.9602,26.66,,8.0384,,,10.025,51.699,,,,,25.68569231,,2,0.8
597,AS14.16,16/03/2014,,6.295722222,13.38277778,,19.082,,,12.71733333,,,,,,33.15381817,,3,0.5
598,AS14.16,17/03/2014,0.060714286,3.94025,15.08366667,,,,,15.073,,,,,,24.23057137,,,0.6
599,AS14.16,18/03/2014,0.05391191,4.744857143,26.92038462,24.453,22.1,,,11.054,,,,,,29.12262966,4,1,0.6
600,AS14.16,19/03/2014,0.005627706,6.4698,,17.332,,,,11.088,,,,,,8.785666704,,,0.6
601,AS14.16,20/03/2014,0.043838227,3.305565217,12.215875,15.348,,,,10.029,34.951,,,,,18.18684613,2,4,0.333333333
602,AS14.16,21/03/2014,0.060560361,5.009866667,13.81211111,5.041,,,,,62.6,,,,,12.08989999,2,,1
603,AS14.16,22/03/2014,0.066770413,5.3972,37.9042,18.061,,,,10.077,15.412,,,,,17.23999993,3,2,0.75
604,AS14.16,23/03/2014,0.068452381,5.42385,29.21357143,2.107,13.047,,,11.562,63.77133333,,,,,30.50262502,6,3,1
605,AS14.16,24/03/2014,0.107312877,6.160416667,22.2792,,3.016,,,10.417,81.677,,,,,22.07042859,,,0.8
606,AS14.16,25/03/2014,0.087166231,4.352318182,23.504,,,,,10.5305,32.202,,,,,28.64278261,,1,0.6
607,AS14.16,26/03/2014,0.090625,5.008,18.1545,,32.3985,,,,,,,,,8.081333319,,1,0.25
608,AS14.16,27/03/2014,0.295099368,5.70075,,,,,,,,,,,,37.10124999,1,15,0.25
609,AS14.16,28/03/2014,0.087468983,5.697666667,18.190625,,,,,,,,,,,16.1308421,,,0.75
610,AS14.16,29/03/2014,0.25250426,4.16484375,11.92969231,,19.119,,,8.057,23.4905,,,,,22.78444444,2,2,0.5
611,AS14.16,30/03/2014,0.052733447,5.631925926,20.0858,3.242,,,,8.5505,,,,,,28.06253338,4,,1
612,AS14.16,31/03/2014,0.134740308,2.4698,10.6142,,,,,8.153,,,,,,12.29949999,3,7,0.333333333
613,AS14.16,01/04/2014,0.313439434,5.776352941,21.65444444,,,,,,16.11266667,20.4745,,,,26.16655554,,1,0.6
614,AS14.16,02/04/2014,0.030474211,3.307555556,13.220125,,,,,,0.725,,,,,5.952428613,4,,1
615,AS14.16,03/04/2014,0.012361111,3.730545455,17.382,1.014,,,,8.5775,10.33925,,,,,34.70475,,,0.333333333
616,AS14.16,04/04/2014,0.144070603,6.036866667,25.82990323,6.12,20.066,,,9.028666667,37.73475,4.944,,,,35.45806062,4,4,0.8
617,AS14.16,05/04/2014,0.087489177,7.072142857,18.43584615,18.213,,,,7.536,20.102,,,,,18.39681818,1,,1
618,AS14.16,06/04/2014,0.199877498,5.942210526,20.89476471,7.687333333,,,,8.062,30.967,,,19.138,5.22,29.26890474,,,1
619,AS14.16,07/04/2014,0.086416898,5.208105263,29.14392857,,22.6395,,,,39.99233333,,,,,34.99973335,,1,1
620,AS14.16,08/04/2014,0.039896801,2.31025,,,,,,,,,,,,2.425000032,8,1,0.666666667
621,AS14.16,09/04/2014,0.240156619,4.046363636,9.097,,11.053,,,,,,,,,35.25099999,1,,1
622,AS14.16,10/04/2014,0.129388638,4.90384375,25.47438462,,1.142,162.983,,7.566,74.11833333,,,,,31.37821431,3,1,1
623,AS14.16,11/04/2014,0.039573643,4.759047619,16.41233333,,,,,5.014,27.423,,,,,22.43018748,,,1
624,AS14.16,12/04/2014,0,19.42,,,,,,,,,,,,19.43099999,4,,1
